source_id,ra,dec,ra_error,dec_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_n_obs,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_excess_noise,astrometric_excess_noise_sig,duplicated_source,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_variable_flag,pixel
1464643328939951104,194.43284135469776,30.363657115962447,0.0515784,0.059553146,14.365521,4730.2188,319,14.930415,913.87537,35,13.65088,1410.2721,33,257,257,0.5376919,112.050644,False,2016.0,2.650608080431016,0.07589159,-5.752857594366093,0.06746308,13.751554051283016,0.0959678,NOT_AVAILABLE,2949
1465358797475457792,194.05248238199692,30.01740477902205,0.54157174,0.4998326,20.183382,202.32916,282,21.214273,6.960267999999999,20,19.170515,17.553358,27,229,229,1.6074176000000002,1.3777196000000005,False,2016.0,1.3774504088898485,0.6870337,-2.0907848300032468,0.66255873,-0.8845778086658949,0.8486648999999999,NOT_AVAILABLE,2949
1465358797476851712,194.0600837983069,30.02063140307445,1.2066543,1.0599025,20.828424,85.027855,154,21.191084,5.0836,9,19.772688,8.767714,17,157,156,2.9715486,3.3752,False,2016.0,1.2216188989591898,1.4013788,-9.94783587132056,1.4118601,-3.2404814980055154,1.6415911,NOT_AVAILABLE,2949
1465358836130853632,194.06289565200768,30.02347552756462,0.07611467,0.07409924,17.536455,1037.4098,361,18.669207,44.43425,38,16.480919,175.01346,40,304,303,0.12099269,0.289997,False,2016.0,1.3193038292482762,0.104879566,-14.076670669362473,0.09446959,3.1446919844135364,0.121164925,NOT_AVAILABLE,2949
1465358904850347392,194.0906418586932,30.0411372722014,0.013528368,0.01397177,11.887359,4455.561,322,12.229724,1606.3568,34,11.380244,2965.6265,34,285,283,0.095557,14.985882,False,2016.0,3.847698021039253,0.018236442,-5.2856882683791655,0.016414952,1.822529348490972,0.021215305,NOT_AVAILABLE,2949
1465358904850620672,194.10041093871726,30.038003476077648,3.1992366000000003,2.545064200000001,21.127287,52.07057,246,20.351212,13.853228,24,18.335522,26.219585,22,194,191,20.145317,92.56507,False,2016.0,,,,,,,NOT_AVAILABLE,2949
1465358969274149248,194.08476912686427,30.06195770566511,0.0147065995,0.014201833999999997,12.982305,4172.161,331,13.627998000000002,996.99634,39,12.117228,1279.974,37,284,283,0.087567374,7.6273375,False,2016.0,6.455340061585119,0.019911354,-9.07536488697332,0.01769434,15.823926001920245,0.022114145,NOT_AVAILABLE,2949
1465358973569807872,194.08469500559292,30.061729429475694,0.47197086,0.17246626,16.17762,312.64465,183,,,0,,,0,135,135,1.0791572,49.043716,False,2016.0,,,,,,,NOT_AVAILABLE,2949
1465359042289284096,194.05036527628258,30.04269967677621,0.051705923,0.045627374000000005,16.632061,1845.3385,344,17.458354999999994,111.05327,35,15.740802,330.54626,34,285,285,0.0,0.0,False,2016.0,1.8138546703912628,0.06758992400000001,-13.530463955039167,0.06476989,-31.21686161425746,0.07482075,NOT_AVAILABLE,2949
1465359106713105536,194.04645110596542,30.05126052347572,0.060589403,0.06273812,17.194113,1308.3785,337,17.58237,122.89393,35,16.669416000000002,158.998,34,281,279,0.0,0.0,False,2016.0,0.3912978794032675,0.086681835,-10.243108015324502,0.07636975,-6.165955980299003,0.10014632,NOT_AVAILABLE,2949
1465359106713106560,194.03762589578116,30.060217267913426,0.27224380000000004,0.2509096,19.437511,341.98096,364,20.471876,14.228937,31,18.387749,39.66564,35,310,308,0.85398865,1.361677,False,2016.0,1.1357951278275862,0.35220635,7.356790540600468,0.3386966,-15.580932315907528,0.4079558,NOT_AVAILABLE,2949
1465359141072844160,194.07045018115346,30.054262689481767,7.2963643,5.604426,21.610205,33.056625,84,20.2613,12.780186,7,18.61186,12.73131,8,86,84,23.604687,807.54614,False,2016.0,,,,,,,NOT_AVAILABLE,2949
1465359141072844672,194.06839955964463,30.058417708218926,0.21777053,0.20477267,19.229229,379.3562,350,20.257786,19.741138,37,18.27912,45.28266,35,290,290,0.0,0.0,False,2016.0,0.2270493797709609,0.29418096,-25.18393565976991,0.2744864,-1.7522901609957602,0.33912328,NOT_AVAILABLE,2949
1465359179728237952,194.065637191104,30.067358198354363,0.035586357,0.033254076,15.971145000000002,2596.5693,347,16.270405,330.22775,39,15.51803,445.02728,39,298,297,0.08410415,0.71927774,False,2016.0,0.3934524423350648,0.04934445,-12.617091866614466,0.044038527,-15.772141167636935,0.05640873,NOT_AVAILABLE,2949
