source_id,ra,dec,ra_error,dec_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_n_obs,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_excess_noise,astrometric_excess_noise_sig,duplicated_source,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_variable_flag,pixel
4011018418126854016,189.85115301611785,28.64226940796148,10.326611999999999,2.769361,21.1873,53.746685,110,20.577639,4.247830400000002,11,19.122925,23.45184,10,120,119,13.416970000000001,23.933702,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018422422677888,189.84143665521455,28.644443258701486,0.2871778,0.21492437,19.566668,306.84946,348,20.450525,12.946987,35,18.646194,37.516533,37,321,317,0.0,0.0,False,2016.0,0.3767242703314181,0.35661479999999995,18.666039008246663,0.37305418,-58.71334394205522,0.38882864,NOT_AVAILABLE,3075
4011018422422719488,189.84386418061425,28.636432922940262,19.66296,5.70333,21.448189000000006,38.79707,82,20.693878,8.802874000000003,6,19.064567999999998,11.70582,7,84,83,23.225513,15.242262,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018452486592768,189.8529589642233,28.655217553798252,0.43114734,0.3111522,19.883167,261.8997,333,20.699537,9.769136999999999,36,18.921879999999998,36.880184,39,289,287,1.3008152,2.5410795,False,2016.0,0.10154503519071302,0.5128391,-17.36881976580841,0.624942,-3.9420918329598056,0.52013975,NOT_AVAILABLE,3075
4011018486847657600,189.8232956784681,28.653678824208583,5.481145400000001,1.5039517,20.97196,53.1531,65,20.207302,3.3233,6,20.328043,7.020136999999999,6,68,67,1.5617816,0.23136266,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018491142622976,189.8347146121544,28.655602456723837,6.3909917,2.741689,21.1794,67.68607,204,20.126435999999998,14.952433,23,18.360867000000002,32.864307000000004,22,206,205,26.282566,96.26499,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018555565808128,189.86010759774533,28.66609153247087,0.11871482,0.08994612,18.222193,755.5265,364,18.478973,74.08032,41,17.762224,73.28715,42,314,313,0.0,0.0,False,2016.0,0.4118881668522991,0.1474343,7.148563112066334,0.14829095,-11.982765788331278,0.15224585,NOT_AVAILABLE,3075
4011018628581126784,189.8491060596397,28.67791637026373,0.06317633,0.046717204000000005,17.031887,1267.0016,356,18.406862,63.22059,39,15.890006,327.16125,40,326,324,0.0,0.0,False,2016.0,5.164494789048448,0.07810684,-23.912870629161624,0.07465726,1.3669208887097108,0.0768571,NOT_AVAILABLE,3075
4011018693004957824,189.8215337402233,28.65662361504841,0.63606733,0.4490884,20.524187,141.1682,243,21.194576,9.792494,21,19.429214,16.484268,28,260,257,0.0,0.0,False,2016.0,0.5953880166319417,0.76022166,8.362300601316607,1.0661469,-8.52498090280252,0.89230454,NOT_AVAILABLE,3075
4011018727364500224,189.84163734225243,28.67415250690784,0.51478904,0.4124925999999999,18.999882,170.45198,354,19.914376999999998,16.119265,37,17.60823,64.09313,38,305,305,4.431735,78.50771,False,2016.0,2.9363749610182324,0.65110433,-4.779607584006938,0.60805357,-9.682497397844797,0.6483424,NOT_AVAILABLE,3075
4011018731659633152,189.8418674556676,28.67413975882637,1.7624518,6.13053,20.088045,129.2985,104,,,0,,,0,103,103,1.7514261999999998,0.97889954,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018766020080128,189.80668636922718,28.667319744575767,0.43093172,0.32016897,20.106711999999998,213.89262000000002,295,20.422306,12.932775,30,19.799671,16.100359,28,278,276,0.0,0.0,False,2016.0,0.23221815005493746,0.5462728,-3.3037062023012687,0.5781669,-3.2358134103380083,0.67728704,NOT_AVAILABLE,3075
4011018796084151808,189.82994806694416,28.68603963116773,3.9573282999999995,1.3300034,20.914541,61.765407999999994,70,21.041153,3.4773737999999996,4,20.156048000000002,7.8331614,6,70,70,1.7866157999999999,0.37952329999999995,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018869099277056,189.84909868792903,28.692807738453997,0.02061131,0.01707339,14.824094,1973.9181,363,15.971963,286.5914,39,13.757658,802.7834,38,304,302,0.0,0.0,False,2016.0,5.1139050024448816,0.026573457,-23.82543668221745,0.025479384,1.6987812632758907,0.027494228,NOT_AVAILABLE,3075
4011018899163193984,189.8252335173893,28.695822292130906,0.3027567,0.21502812,19.5049,329.61646,348,21.006073,10.224917,34,18.32398,58.30161,38,302,300,0.53421426,0.47995138,False,2016.0,1.3739740776570832,0.36581466,20.066420916248973,0.412238,-17.70962107752891,0.36983034,NOT_AVAILABLE,3075
4011018903459015296,189.8301443429661,28.69164660885316,0.040288635,0.030346101,16.196497,1961.2393,372,17.13117,158.25607,38,15.232771,422.4223,41,324,323,0.0,0.0,False,2016.0,2.519035348703894,0.053519182,-2.448744145152145,0.04889303,-2.0757144279565343,0.05031926,NOT_AVAILABLE,3075
4011018933522933120,189.85000165086208,28.70873745405375,24.893179999999997,6.7555966,21.60834,29.691639000000002,49,20.71825,7.863098,2,19.413248,10.851819,4,50,49,24.57496,11.420328,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011018972178492288,189.88101495996608,28.685817945336844,0.13501596,0.09933341,16.774608999999998,596.3639,366,17.565214,123.07967,40,15.813047000000001,318.06793,41,324,323,1.1788306999999998,61.725597,False,2016.0,1.184925854744889,0.16688053,-14.473475977717431,0.15997708,7.649309064378692,0.1765095,NOT_AVAILABLE,3075
4011019002242409216,189.89869176700702,28.697342125044646,0.3421699,0.2657764,19.796067999999998,267.07232999999997,382,20.945066,7.614915400000001,31,18.572403,42.001915000000004,39,352,347,0.94560426,1.0820201999999999,False,2016.0,2.049052067339152,0.42024675,-2.712218709663188,0.4452056,0.6554275435337751,0.4411707,NOT_AVAILABLE,3075
4011019036602146688,189.8790647007373,28.690959815025487,0.24847579999999997,0.18601152,19.415926000000002,302.22222999999997,380,19.48385,21.892225,44,19.145222,27.592329,44,349,346,0.0,0.0,False,2016.0,-0.28321403688720664,0.31061628,0.3841933592011527,0.33132935,-0.3693963295843736,0.32468677,NOT_AVAILABLE,3075
4011019040897969152,189.86694901419003,28.69508062160785,0.068712845,0.054997735,17.25804,1299.3582,380,18.231256,74.52731999999997,40,16.28192,282.15018,39,333,331,0.23971137,1.5632351999999998,False,2016.0,1.566403926576884,0.08961506,-21.71301421634177,0.08743177,5.704579281352151,0.09686084,NOT_AVAILABLE,3075
4011019109617446400,189.90882744344262,28.707687233881828,0.30732068,0.22430749,19.623703,287.34692,392,20.808374,9.892463000000001,36,18.473839,43.316914000000004,42,349,348,0.0,0.0,False,2016.0,0.9031564378606168,0.39630129999999997,-9.24908042317182,0.40122324,-8.85548399209158,0.37958384,NOT_AVAILABLE,3075
4011019311480055424,189.84822045179328,28.712256697584664,0.44074440000000004,0.31512082,20.098213,209.10968,312,20.255846,19.671635000000002,32,19.643972,27.573563,31,295,291,0.72646385,0.56126845,False,2016.0,-0.5809766879089173,0.54669267,-3.9315581921057112,0.60635895,-3.1042611844275583,0.6163346,NOT_AVAILABLE,3075
4011019311480055808,189.85150426947274,28.71710462066486,0.30428132,0.22972307,19.613031,255.42872999999997,376,19.799452,22.364803,38,19.151382,28.94370300000001,37,327,324,0.7580174,0.8964850000000001,False,2016.0,0.4125264926221591,0.37792438,0.0736173675476924,0.3819809,0.2953863892954379,0.3903026,NOT_AVAILABLE,3075
4011019315776339328,189.85548556908245,28.715703128471805,0.5100238,0.41774642,18.154263,150.30733999999995,386,18.814411,37.485817,40,16.987871,152.3982,43,330,329,5.0389123,258.9668,False,2016.0,-0.7595088947931605,0.66090447,-15.538524900391467,0.6483595,18.947806225721592,0.6507003,NOT_AVAILABLE,3075
4011019586357961600,189.79153174700642,28.700862887293034,0.44366765,0.35600755,20.157545000000002,189.5242,302,20.863367,10.069675,25,19.320013,24.207882,30,282,281,0.7866486,0.40818667,False,2016.0,0.5037321848723191,0.59645164,-9.912503815755377,0.6203994,3.884216312387008,0.74121904,NOT_AVAILABLE,3075
4011019693732998272,189.83003098319824,28.715211359675376,0.041492257000000005,0.032085385,16.333214,1922.0311,373,17.028534,254.04494,41,15.523157999999999,424.73485999999997,43,327,325,0.0,0.0,False,2016.0,1.6291368161957849,0.05450205,-4.686054940536577,0.05205536,-1.4753223613605753,0.053482443,NOT_AVAILABLE,3075
4011019762452937984,189.82532221299388,28.728019489300646,0.2690274,0.20206907,19.329481,354.33822999999984,339,19.691285999999998,20.284565,36,18.906006,26.296454999999998,35,305,298,0.84531045,1.6573054,False,2016.0,-0.6750632361955118,0.3396991,-6.330541757579138,0.3798787,-4.065523163697551,0.367091,NOT_AVAILABLE,3075
4011019796812212736,189.78086028259116,28.707988582531282,0.043036733,0.033255555,16.285048,2153.6616,368,16.561453,307.69412,40,15.837985999999999,404.48715,41,332,332,0.16649735,2.1897352000000003,False,2016.0,0.42513499786204295,0.057113748,-2.2438730956288104,0.05515644,0.6184582589484771,0.063258484,NOT_AVAILABLE,3075
4011019929955346560,189.79929829237003,28.71685769971425,0.30561128,0.21382944,19.67492,313.1212,370,19.984545,19.336914,39,19.213062,24.843892999999998,39,339,335,0.0,0.0,False,2016.0,0.7889056246780347,0.37615195,-6.100735516391354,0.40184388,-5.916010033770718,0.39880598,NOT_AVAILABLE,3075
4011019998674824064,189.79202493739743,28.738834800615074,0.15977563,0.11859518,18.612402,515.0672599999998,376,20.516424,10.027833,40,17.320698,105.50991,39,344,342,0.54587036,1.7129164000000001,False,2016.0,5.099832560204008,0.20157918,-95.07914143127657,0.20211312,9.499431066330233,0.2111985,NOT_AVAILABLE,3075
4011019998674824448,189.79076429145115,28.743636297792893,0.7246064999999999,0.5775075,20.586163,120.530464,198,20.829829999999998,8.992246000000002,19,20.299112,9.455289,16,203,201,1.9631761000000003,1.4296986,False,2016.0,0.6127149010674251,0.9431556000000001,-0.2193756234335569,1.1029744,-4.6064128751587985,1.2582561,NOT_AVAILABLE,3075
4011019998674995072,189.78268312691705,28.738186335246425,1.1516552,1.203812,20.849249,72.37983,80,20.812262,5.910303599999999,10,20.349874,8.224473,10,85,82,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011020002970186496,189.78962480670705,28.73473588064607,1.1702282,1.7355203999999995,21.019741,59.78893299999999,85,21.259909,5.9819736,6,20.25668,5.5412297,5,86,85,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011020033034562944,189.80243707840518,28.744028209624748,0.39738736,0.31245658,19.828957,259.4223,346,20.700134,8.392232,25,18.749563000000002,20.061583,36,317,313,1.8570830000000005,3.7692117999999994,False,2016.0,0.5787309109687437,0.51023865,0.3673830222191734,0.5201904,-3.1171139918168667,0.5480716,NOT_AVAILABLE,3075
4011020067394300672,189.84336492759945,28.732397014923137,0.27758706,0.20554163,19.459768,310.6493,354,19.6928,21.754227,39,19.051254,26.447446999999997,38,314,312,0.0,0.0,False,2016.0,-0.29613989052122497,0.33048484,-4.272954022109543,0.40284204,-2.929426811377592,0.3470844,NOT_AVAILABLE,3075
4011020071689733760,189.84052114022853,28.729713076830524,2.4028568,1.0453940000000002,20.981125,62.338512,84,20.992338,8.973567999999998,9,20.523056,9.970113000000001,9,93,93,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011020101754039808,189.85423898817862,28.745434746808964,0.17941163,0.137666,18.76823,579.5293,379,19.708263,20.420029,44,17.853604999999995,68.27409,42,329,327,0.4658350000000001,1.033909,False,2016.0,0.7661202745471097,0.24508327,-20.387943257889265,0.22603588,-5.843744949667152,0.23238419,NOT_AVAILABLE,3075
4011020209129112448,189.8664249922354,28.74304311418741,6.804286,2.7245042,20.973246,42.316635,60,22.385347,2.1238234,3,20.047459,4.033017,6,60,60,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011020273552732288,189.8561511628442,28.750675571095385,1.2615746,0.96096385,20.755924,56.257633,194,20.433554,6.757272200000001,18,19.959705,10.301858,18,180,178,0.0,0.0,False,2016.0,-0.7606588530182462,1.4262896999999999,0.5312809491731896,1.216698,2.587999675059087,1.4118472,VARIABLE,3075
4011020346567339008,189.81692294567574,28.753342514419842,0.41150558,0.29139516,19.880608,223.4409,313,21.227503,6.4242315,22,18.574614999999998,35.57515,33,282,281,0.91649055,0.90059465,False,2016.0,3.1486609724356738,0.50176454,-8.570088489946427,0.5406321999999999,-4.589268272150862,0.51702446,NOT_AVAILABLE,3075
4011020621445954432,189.92348735960118,28.725452313590182,0.022959900000000002,0.01810676,15.100608,3541.0054,369,15.407385000000001,622.4228,42,14.630026,671.9367,40,349,346,0.0,0.0,False,2016.0,0.7844245056777928,0.02799825,-8.024949172284673,0.028954055,-7.367067623516633,0.028256227999999998,NOT_AVAILABLE,3075
4011020823308737280,189.9385597141712,28.75210739241953,0.60437566,0.5101684,20.473927,157.55386000000001,259,21.394926,7.589785000000001,14,19.344883,15.147757,27,262,260,1.1402662000000001,0.56935585,False,2016.0,2.311235827551489,0.70318675,-17.766656019600276,0.87899196,-9.458757648313275,1.0217841,NOT_AVAILABLE,3075
4011020960747499904,189.89672593934483,28.756372652814164,14.506215,7.7284570000000015,21.66530400000001,17.900554999999994,48,21.025457,2.7669961,4,19.169647,12.94631,5,48,48,31.809991999999998,11.367364,False,2016.0,,,,,,,NOT_AVAILABLE,3075
4011020995107238912,189.9107606100725,28.760635151915327,0.34767503,0.2453698,15.128127,233.40854,389,15.940238,115.21843,43,14.045709,308.33963,44,347,347,3.2557812000000004,2371.7104,False,2016.0,5.638613229177959,0.413317,-53.35102337282547,0.4632285,-13.361355397405074,0.43533581,NOT_AVAILABLE,3075
4011020995107240832,189.90857124033082,28.776862148108968,0.17054066,0.12973122,18.773678,568.8878,408,19.879189,19.726132999999997,46,17.716348999999994,82.410126,46,369,368,0.4278732,0.89611465,False,2016.0,1.002849997191252,0.20180836,-3.6709251559557705,0.21763834,-14.198994787862643,0.21447966,NOT_AVAILABLE,3075
4011021029466977792,189.92797319022625,28.76635451741061,0.15687688,0.11639865,18.564257,634.5094,375,18.95059,31.441513,38,18.025482,61.67657,38,336,335,0.0,0.0,False,2016.0,0.34620191645667586,0.17430629,-1.1719649382052628,0.20766051,-10.210855392161216,0.1822249,NOT_AVAILABLE,3075
4011021239921225984,189.967737748501,28.78365250797925,3.9296508,1.6839186000000002,20.442192000000002,83.41393000000002,324,18.83502,31.993665999999997,33,17.413142999999998,93.52138000000001,33,288,284,17.101606,74.2302,True,2016.0,,,,,,,NOT_AVAILABLE,3075
4011021510503484672,189.9427714813529,28.80837130492413,7.137041,1.1859186000000002,20.939522,52.184235,75,21.068897,6.1589727,8,20.492344,3.9113476,8,84,82,0.0,0.0,False,2016.0,,,,,,,NOT_AVAILABLE,3075
